Unnamed: 0,GLOBAL_ID,LOCAL_ID,processed_txt,date,_date_,WoY,travel_mode,sentiment,reasoning
3225,3225,6349,you can ask any new yorker the best feeling in the world is catching the last express train you did not think you would catch.,2020-12-14 03:40:40+00:00,2020-12-14,2020-50,Subway,Positive,The feeling of catching an express train is a positive experience for New Yorkers.
3226,3226,6350,i just want to make sure i am taking the right 5 train!!!,2020-12-14 03:36:05+00:00,2020-12-14,2020-50,Subway,Positive,The tweet expresses a desire to ensure accurate subway information.
3227,3227,6351,how does bedford ave not have omny? i actually had to go refill a metrocard to use the subway. absolutely ridiculous .,2020-12-14 03:34:39+00:00,2020-12-14,2020-50,Subway,Negative,The lack of an OMNY payment system on Bedford Avenue is frustrating.
3228,3228,6352,i used to have so much anxiety about getting lost on the train when i first moved to ny so i love seeing people help others with directions laugh it be warming my heart,2020-12-14 03:31:16+00:00,2020-12-14,2020-50,Subway,Positive,"The tweet expresses happiness about people helping each other with directions, indicating a positive sentiment towards the subway system."
3229,3229,6353,hey mate i would offer you a spot on the tottenham train just out of pity but we have run out of room. sad state of affairs your club. maybe jump in front of that train. i have heard the last thing you see before you die is white anyway. good lad.,2020-12-14 02:53:25+00:00,2020-12-14,2020-50,Unknown,Negative,"The tweet expresses sadness and even suicidal thoughts towards the person's football club, indicating a negative sentiment."
3230,3230,6357,"pre covid empty train rides were my jam new york, new york https: and and t.co and vsddhdhzks",2020-12-14 01:46:09+00:00,2020-12-14,2020-50,Subway,Positive,The tweet is expressing nostalgia for pre-pandemic subway rides.
3231,3231,6358,they have the best turtles!! the last time i ventured via train from brooklyn they were closed,2020-12-14 01:40:51+00:00,2020-12-14,2020-50,Unknown,Neutral,The tweet does not mention any specific sentiment towards travel.
3232,3232,6361,queensborough bridge's southern roadway should become a pedestrian path and allow the current path to be used by cyclists and other alternative modes to tansit it will be safer for all and better for the environment,2020-12-14 01:13:59+00:00,2020-12-14,2020-50,Unknown,Positive,The proposal to convert the Queensboro Bridge's southern roadway into a pedestrian path would improve safety and reduce environmental impact.
3233,3233,6363,i would cough on the train https: and and t.co and 0oe5frndh3,2020-12-14 00:03:28+00:00,2020-12-14,2020-50,Subway,Negative,"The user would cough on the train, indicating an unhygienic environment."
3234,3234,6364,why is the subway seat so warm?...,2020-12-28 23:58:29+00:00,2020-12-28,2020-52,Subway,Neutral,The subway seat is warm due to the heat generated by the train's brakes.
3235,3235,6365,"i believe access is via the new west end concourse that opened a couple of years ago, which in turn is connected to the rest of the station via the 8th avenue subway mezzanine.",2020-12-28 23:58:20+00:00,2020-12-28,2020-52,Subway,Positive,The tweet is providing information about the access points to a subway station.
3236,3236,6368,i guess smoking on the subway platform underground is cool totally legit,2020-12-28 23:34:36+00:00,2020-12-28,2020-52,Subway,Negative,Smoking on the subway platform is illegal and unhealthy.
3237,3237,6370,multiple cars closed again on the 6:12 new haven line from harlem 125th. the ticket collector was not able to answer my question. this time when you report my complaint can i have a ticket number? i am still waiting for my 1st hundred complaints to be addressed.,2020-12-28 23:17:47+00:00,2020-12-28,2020-52,Subway,Negative,The tweet is about a frustrating experience with the New Haven line.
3238,3238,6373,i would suggest riding the 2 train,2020-12-28 22:33:41+00:00,2020-12-28,2020-52,Subway,Positive,Suggesting the 2 train is a good option.
3239,3239,6374,the only thing me and my friends have not done is taken a train all together. me and jay went with this opp ass ho but bruh i feel like it will be lit w all us,2020-12-28 22:33:41+00:00,2020-12-28,2020-52,Subway,Positive,"The tweet mentions taking a train with friends, indicating a positive sentiment."
3240,3240,6376,it is closed already? i was in the train boss,2020-12-28 22:16:29+00:00,2020-12-28,2020-52,Subway,Negative,"The tweet mentions that the train closed already, indicating a negative sentiment."
3241,3241,6378,ed burns in a mets cap getting on the 1 train to go uptown to catch the 7 train for a playoff game in 2000.,2020-12-28 22:04:58+00:00,2020-12-28,2020-52,Subway,Positive,"The tweet mentions ed burns getting on the 1 train to go to a playoff game in 2000, which is a positive event."
3242,3242,6379,"i am at mta subway 14th st and union square (4 and 5 and 6 and l and n and q and are and w) in new york, ny https: and and t.co and ciulccbx3a",2020-12-28 21:55:08+00:00,2020-12-28,2020-52,Subway,Positive,The tweet mentions the location of a subway station in New York City.
3243,3243,6383,this train do not seem right.....,2020-12-28 21:40:31+00:00,2020-12-28,2020-52,Subway,Negative,"The tweet mentions that the train doesn't seem right, indicating a problem with the subway service."
3244,3244,6384,"i went to courts. one, very crowded. the other, a long train ride away. i did not get sick. but 2 judges died. march 2020. https: and and t.co and lg8ath4ehe",2020-12-28 21:35:06+00:00,2020-12-28,2020-52,Unknown,Neutral,The tweet does not mention travel modes or express a clear sentiment.
3245,3245,6388,"glad to be catching up on the paul mescal train, better late than never!!!!",2020-12-28 20:46:45+00:00,2020-12-28,2020-52,Unknown,Positive,"The tweet expresses excitement about catching up on a train, indicating a positive sentiment."
3246,3246,6389,"i am on the m86 bus and six nyc transit enforcement employees just came on to see if everyone paid. in a pandemic when thousands of nycers are out of work the is doing this? i am disgusted, truly a low point for the mta. use your resources to help unhoused people on transit.",2020-12-28 20:41:52+00:00,2020-12-28,2020-52,Bus,Negative,The MTA is prioritizing fare enforcement during a pandemic when many people are struggling financially.
3247,3247,6390,"i am at mta subway 86th st (n) in brooklyn, ny https: and and t.co and qmizelc4nt",2020-12-28 20:39:59+00:00,2020-12-28,2020-52,Subway,,Can't determine sentiment
3248,3248,6391,"i am at mta subway 63rd dr and rego park (m and r) in rego park, ny https: and and t.co and qccppn5jat",2020-12-28 20:18:31+00:00,2020-12-28,2020-52,Subway,,Can't determine sentiment
3249,3249,6392,"i am at mta subway atlantic ave and barclays center (b and d and n and q and are and 2 and 3 and 4 and 5) in brooklyn, ny https: and and t.co and rydarsw7su",2020-12-28 20:04:34+00:00,2020-12-28,2020-52,Subway,Positive,The tweet is mentioning the MTA subway stations in Brooklyn.
3250,3250,6394,"on the subway, at my desk, in the deli as i order lunch. i do not care! i will cry!",2020-12-28 19:59:14+00:00,2020-12-28,2020-52,Subway,Positive,The tweet mentions being in different places while not caring and feeling positive.
3251,3251,6398,i hate taking the train,2020-12-28 18:49:58+00:00,2020-12-28,2020-52,Subway,Negative,"The tweet expresses dislike towards taking the train, indicating a negative sentiment."
3252,3252,6400,the 18th street stop on the 1 train is truly the most unnecessary station in the city. they should close it on principal.,2020-12-28 18:33:52+00:00,2020-12-28,2020-52,Subway,Negative,The 18th street stop is unnecessary and should be closed.
3253,3253,6405,the cute guy sitting across me that i had envisioned my future with just got off the subway...he will always be the one that got away,2020-12-28 17:41:56+00:00,2020-12-28,2020-52,Subway,Negative,The speaker is expressing regret about missing an opportunity with someone they had romantic feelings for.
3254,3254,6408,"nothing like a monday morning in nyc, than a mouse running through your legs as you wait for the subway. https: and and t.co and tkvp5rcffq",2020-12-28 16:29:35+00:00,2020-12-28,2020-52,Subway,Neutral,"The tweet mentions a mouse running through the legs of someone waiting for the subway, which is a neutral observation."
3255,3255,6409,i have been searching for my remote control since yesterday.. tired of using my phone ... one mind is telling me i took it out with the trash last night... but that is too wild,2020-12-28 16:22:23+00:00,2020-12-28,2020-52,Unknown,Neutral,"The tweet is neutral because it talks about searching for something and having conflicting thoughts about where it might be, without any strong emotions."
3256,3256,6412,"sjp on the c train. she said ""have a good night"" to me and 2 others silently fangirling",2020-12-28 16:08:04+00:00,2020-12-28,2020-52,Subway,Positive,The tweet mentions the mode of travel as subway and expresses a positive sentiment towards the encounter with a celebrity.
3257,3257,6416,is this there train system !?,2020-12-28 15:28:11+00:00,2020-12-28,2020-52,Subway,Negative,The tweet expresses frustration with the train system.
3258,3258,6417,"i commuted to work, 2 hours on the train one way, until i did not any longer. https: and and t.co and zycgc3uvpg",2020-12-28 15:22:18+00:00,2020-12-28,2020-52,Unknown,Neutral,The tweet does not explicitly express any sentiment towards commuting.
3259,3259,6419,crying on the subway train rocks.,2020-12-28 14:58:02+00:00,2020-12-28,2020-52,Subway,Positive,The tweet expresses a positive sentiment towards crying on the subway train.
3260,3260,6421,i saw they put spikes up on some of the fixtures in journal square (a train station to get in and out of manhattan and i was pissed.),2020-12-28 14:24:09+00:00,2020-12-28,2020-52,Subway,Negative,The spikes in the train station were a frustrating surprise.
3261,3261,6425,"what if they are not just laying, there? what if they are out in public spaces, living in subway cars, asleep in front of churches &amp; other buildings? are we individually responsible for them? we see them every day on way to work! or should we be electing leaders who will help them? https: and and t.co and dr9wz5w8nk",2020-12-28 13:39:10+00:00,2020-12-28,2020-52,Unknown,Neutral,The tweet is neutral as it raises questions about the responsibility of individuals and leaders regarding homeless people in public spaces.
3262,3262,6427,is the e and m train running?,2020-12-28 12:40:32+00:00,2020-12-28,2020-52,Subway,Neutral,"The tweet is asking about the status of a specific train line, indicating a neutral sentiment."
3263,3263,6429,train is now 30 minutes late,2020-12-28 12:32:07+00:00,2020-12-28,2020-52,Subway,Negative,"The train is delayed, causing inconvenience for passengers."
3264,3264,6430,like a true commuter my starbucks order is submitted from one train stop before. so when i get to my stop and walk out my order is ready. follow me for professional tips. https: and and t.co and 16qyvmk6ng,2020-12-28 12:23:02+00:00,2020-12-28,2020-52,Subway,Positive,The tweet mentions using the subway and highlights a convenient aspect of commuting.
3265,3265,6431,train is sitting at hawthorne for more than 5 minutes. train is not moving,2020-12-28 12:02:09+00:00,2020-12-28,2020-52,Subway,Negative,The train is not moving after more than 5 minutes at Hawthorne.
3266,3266,6432,train the 7:01 arrival to secaucus is operating 7 minutes late and is now making local stops? no announcements,2020-12-28 11:53:47+00:00,2020-12-28,2020-52,Subway,Negative,No announcements were made about the delayed train.
3267,3267,6433,"yes. in brooklyn, when i was a teenager, i returned from manhattan on the subway around 4 in the morning, saw the milk truck in front of my house, and asked for a quart of chocolate milk. the milkman, it turned out, could not hear or speak. https: and and t.co and vjk7wqz3iq",2020-12-28 11:52:08+00:00,2020-12-28,2020-52,Subway,Positive,The tweet talks about a positive experience of returning home from Manhattan late at night and receiving chocolate milk from a milkman who could not hear or speak.
3268,3268,6436,so when your train is 30 40 minutes late with no alert our ride is free correct!?,2020-12-28 10:31:04+00:00,2020-12-28,2020-52,Subway,Negative,The delay caused frustration and confusion.
3269,3269,6438,what 125 lexington ave crackheads see in the subway https: and and t.co and lcow5r4yxe,2020-12-28 04:46:18+00:00,2020-12-28,2020-52,Subway,Negative,The tweet uses derogatory language to describe people in the subway.
3270,3270,6439,i worked many years in ny. racing to catch the subway and metro north certainly does not lend time to celeb spotting.,2020-12-28 04:08:15+00:00,2020-12-28,2020-52,Subway,Neutral,"The tweet mentions working in NY and rushing to catch public transportation, indicating a neutral sentiment."
3271,3271,6441,"""the words of the prophets are written on the subway walls and tenement halls and whispered in the sounds of silence"" https: and and t.co and qqpembt1vy",2020-12-28 03:28:25+00:00,2020-12-28,2020-52,Subway,Positive,"The tweet mentions the subway and the words of prophets, indicating a positive association."
3272,3272,6445,"i am at mta subway vernon blvd and jackson ave (7) in new york, ny https: and and t.co and 0yp2jkc4ah",2020-12-28 02:49:33+00:00,2020-12-28,2020-52,Subway,Positive,The tweet contains the location of a subway station in New York City.
3273,3273,6447,chatted with mariska hargitay as we awaited the a train. very nice woman.,2020-12-28 02:14:32+00:00,2020-12-28,2020-52,Subway,Positive,The tweet mentions chatting with a famous person on the subway.
3274,3274,6449,"oculus wtc subway station, nyc clean and spacious. https: and and t.co and g776pn5a35 https: and and t.co and la24s42qz8",2020-12-28 02:08:40+00:00,2020-12-28,2020-52,Subway,Positive,The Oculus WTC subway station is clean and spacious.
3275,3275,6450,"the only reply of the mta guy was. where is your boyfriend? haha. flirting during such a crisis..well, they did save him. only in nyc.",2020-12-28 02:08:33+00:00,2020-12-28,2020-52,Unknown,Positive,The MTA employee's response was flirtatious and amusing during a crisis.
3276,3276,6451,i literally went over to the mta guy and made small talk due to the hostility and no pushing please... local nyers inched him back on the platform and he just laid there i am still in a state of she will shock i do not have an appetite!,2020-12-28 02:01:38+00:00,2020-12-28,2020-52,Unknown,Negative,The speaker had an unusual encounter with an MTA employee.
3277,3277,6452,"also, i witnessed a sucidial save yesterday at the metro. i am still bummed out from it. the guy literally was going to slid on the train tracks. i was like ah, mta angels..please come help. my guardian angel was definitely chilling with me.",2020-12-28 02:01:25+00:00,2020-12-28,2020-52,Subway,Positive,The tweet expresses gratitude for the MTA employees who saved a person from suicide on the subway tracks.
3278,3278,6453,please protect innocent subway riders sir. is not that more to the point than gauzy pictures of central park? https: and and t.co and bcdr6qx9xk,2020-12-28 01:59:08+00:00,2020-12-28,2020-52,Subway,Negative,The tweet is expressing frustration towards the MTA for not providing adequate protection for subway riders.
3279,3279,6454,i am supposed to be at the train station but i am partying,2020-12-28 01:45:05+00:00,2020-12-28,2020-52,Unknown,Negative,The tweet mentions being at a party instead of being at the train station.
3280,3280,6457,you got to be different to sit on a train with no mask on .... that is just a different type of dirty,2020-12-28 01:16:50+00:00,2020-12-28,2020-52,Subway,Negative,The tweet expresses disgust at people not wearing masks on public transportation.
3281,3281,6458,do care about essential workers or subway commuters. they do not protect the subways. i ride every day. multiple times. never see uniformed police. never. they close the subway 0100 0500. how are shift workers to get to work? they. do not. care.,2020-12-28 01:15:17+00:00,2020-12-28,2020-52,Subway,Negative,"The tweet expresses frustration that the police do not care about subway commuters and essential workers, implying a negative sentiment."
3282,3282,6459,i stepped on a whole ass man today when i got off the train in union. like why are you sleeping directly on the subway platform ??,2020-12-28 01:11:20+00:00,2020-12-28,2020-52,Subway,Negative,"The person was sleeping directly on the subway platform, causing discomfort for the tweet writer."
3283,3283,6460,i still get lost in the train,2020-12-28 00:34:08+00:00,2020-12-28,2020-52,Subway,Neutral,"The tweet mentions feeling lost in the train, indicating a neutral sentiment."
3284,3284,6461,get this. it is 2020. in my nyc subway station. two ticket machines. machine 1: out of service machine 2: coins only help.,2020-02-05 23:58:25+00:00,2020-02-05,2020-05,Subway,Negative,"The subway station has only two ticket machines, with one being out of service and the other only accepting coins."
3285,3285,6462,the cutest boy on the train struck a conversation with me and i literally look like a hot dumpster fire today why did this happen https: and and t.co and xwvoud7yxg,2020-02-05 23:56:31+00:00,2020-02-05,2020-05,Subway,Positive,The tweet mentions a cute boy striking up a conversation on the train.
3286,3286,6463,"i know there is not much to do now, but this guy was out nowhere yelling at me on the brighton beach bound b train &amp; he told me he wanted to kill me. i hope that we can have more police patrolling during rush hours. https: and and t.co and uxvpg0wpjm",2020-02-05 23:52:00+00:00,2020-02-05,2020-05,Subway,Negative,The tweet mentions a negative experience on the subway.
3287,3287,6466,i dropped my favorite clip underneath a subway chair and without thinking i angry down to grab it this old man sees the whole thing happen and walks over to hand me hand sanitizer my guardian angel,2020-02-05 23:47:44+00:00,2020-02-05,2020-05,Subway,Positive,The old man's act of kindness was unexpected and appreciated.
3288,3288,6468,"they were located on a quiet tree lined residential street, by the corner of a busy avenue, near a subway station. there was constant foot traffic in the general vicinity, but no crush past their door. it seemed the perfect setup. our milkerie opened! and then....",2020-02-05 23:42:04+00:00,2020-02-05,2020-05,Unknown,Negative,"The location seemed ideal for a business, but then it didn't work out."
3289,3289,6470,literally what secrets lie within the chambers st and brooklyn bridge subway station i need to know,2020-02-05 23:24:24+00:00,2020-02-05,2020-05,Subway,Positive,The tweet expresses curiosity and excitement about the secrets within the subway station.
3290,3290,6472,guy on the train next to me is wearing the same cologne as the guy i just hooked up with,2020-02-05 23:21:13+00:00,2020-02-05,2020-05,Subway,Neutral,The tweet mentions a random coincidence on the subway.
3291,3291,6473,i always feel like i am part of a migration when i am schlepping my way up astoria blvd with everyone else from the train,2020-02-05 23:19:58+00:00,2020-02-05,2020-05,Subway,Neutral,The tweet describes the feeling of being part of a crowd during rush hour on the subway.
3292,3292,6475,i wish i was there....at 5:30 nothing at times square...but they did reroute our train....,2020-02-05 23:17:08+00:00,2020-02-05,2020-05,Subway,Neutral,"The tweet mentions rerouting of a train, indicating some disruption in travel plans but without expressing any strong emotion."
3293,3293,6476,"if she are not buy shit, kick her out. customer only foh. go cry in the train bih https: and and t.co and a8hzucomxz",2020-02-05 23:17:03+00:00,2020-02-05,2020-05,Unknown,Negative,The tweet uses offensive language and disrespectful tone towards a customer service representative.
3294,3294,6477,my hatred for the cannot compare to anything else on god. one line because every other train to run like shit. this is like the 5th fucking packed ass 4 and 5 train,2020-02-05 23:15:36+00:00,2020-02-05,2020-05,Subway,Negative,The tweeter is expressing extreme frustration with the subway service.
3295,3295,6478,"best part, the next train that came to astoria ditmars immediately went express back to queensboro. wtf. people live here mta. this is not a switching yard.",2020-02-05 23:12:17+00:00,2020-02-05,2020-05,Subway,Negative,"The tweet expresses frustration with the MTA's actions, indicating a negative sentiment."
3296,3296,6479,wished a coworker gnite got on same elevator. another gnite exiting the building. same direction to subway. waited for her to go uptown so i can go down. waiting for the next uptown one station later.,2020-02-05 23:08:50+00:00,2020-02-05,2020-05,Subway,Neutral,"The tweet mentions waiting for a coworker to go in the same direction as the writer, indicating a neutral sentiment."
3297,3297,6480,tweeted this last year but it is happening again. if you send trains express to astoria ditmars (nw) can you please open the train doors on the manhattan track side so we can easily switch instead of making people with disabilities walk down and back up staircases.,2020-02-05 23:03:44+00:00,2020-02-05,2020-05,Subway,Negative,The person is frustrated with the subway system's inability to accommodate people with disabilities.
3298,3298,6482,i fucking hate mta!!!,2020-02-05 22:54:25+00:00,2020-02-05,2020-05,Unknown,Negative,The tweet expresses frustration with the MTA.
3299,3299,6486,sometimes i fantasize about potential life altering scenarios like winning the lottery or getting on an subway train with no delays.,2020-02-05 22:48:15+00:00,2020-02-05,2020-05,Subway,Positive,The tweet expresses a positive fantasy about a subway ride without delays.
3300,3300,6487,caught on the 7 train with some white guy yelling about women and how some woman police killed someone. yelling in everyone is personal space. now he is yelling about a man cop. https: and and t.co and wb4lf381kz,2020-02-05 22:46:37+00:00,2020-02-05,2020-05,Subway,Negative,The tweet mentions an uncomfortable and disruptive experience on the 7 train.
3301,3301,6488,"man spreading on the train needs to stop. seriously, be a good human and provide some space. https: and and t.co and 6tbxy9v29s",2020-02-05 22:46:35+00:00,2020-02-05,2020-05,Subway,Negative,The tweet expresses frustration towards a passenger who is taking up too much space on the train.
3302,3302,6489,now i hate waiting just as much as the next person but seeing elderly people wait 40 minutes for a bus is sickening. definitely sucks at times,2020-02-05 22:46:10+00:00,2020-02-05,2020-05,Bus,Negative,The wait time for the bus was excessive and frustrating.
3303,3303,6490,the subway is so ghetto during rush our. literally a nightmare disgusted,2020-02-05 22:44:26+00:00,2020-02-05,2020-05,Subway,Negative,The subway is overcrowded and unpleasant during rush hour.
3304,3304,6491,i would like to know why some men on the train think it is ok to man spread their legs with their bag in between them taking up some of my seat leaving me to basically hang in the isle like stay on your side of the seat,2020-02-05 22:31:44+00:00,2020-02-05,2020-05,Subway,Negative,The tweet expresses frustration towards inconsiderate subway riders.
3305,3305,6492,only a real new york would get mad about a sick person in the train. you knew you were sick and still got on,2020-02-05 22:31:41+00:00,2020-02-05,2020-05,Subway,Negative,The tweet expresses frustration towards someone who knowingly got on a train while sick.
3306,3306,6494,i was invited to a party tonight and it is so farrrr i am debating if should 1) take an the best (during rush hour) 2) take the train and prob get lost or 3) take my ass home.,2020-02-05 22:23:42+00:00,2020-02-05,2020-05,Subway,Negative,The tweet expresses frustration with the options available for transportation to the party during rush hour.
3307,3307,6495,when you get out the subway swipe someone in,2020-02-05 22:16:49+00:00,2020-02-05,2020-05,Subway,Negative,The sentiment is negative as the user is frustrated with someone swiping their card without permission.
3308,3308,6497,listening to on the train and i did not realize how loud my headphones are and the old man next to me keeps giving me weird looks,2020-02-05 22:12:08+00:00,2020-02-05,2020-05,Subway,Neutral,The writer is self-conscious about their loud headphones on the train.
3309,3309,6498,platforms and plaid the nyc subway https: and and t.co and os2jiyrju6,2020-02-05 22:04:58+00:00,2020-02-05,2020-05,Subway,Positive,"The tweet is about the NYC subway system and its platforms, indicating a positive sentiment."
3310,3310,6499,"i am at mta subway castle hill ave (6) in bronx, ny https: and and t.co and h35j2j9mes",2020-02-05 22:00:57+00:00,2020-02-05,2020-05,Subway,Neutral,The tweet mentions the location of a subway station and does not express any emotion.
3311,3311,6500,"when you miss one train, you miss them all. the rest of your trip might as well go to shit.",2020-02-05 21:42:05+00:00,2020-02-05,2020-05,Subway,Negative,The speaker is expressing frustration with missing one train leading to missed opportunities for the rest of the trip.
3312,3312,6501,"can ya chill with the porn rn, i am scrolling on the train",2020-02-05 21:39:48+00:00,2020-02-05,2020-05,Subway,Negative,The tweet is annoyed at someone scrolling through porn on the train.
3313,3313,6502,"we do not need to drive in nyc , so we are always walking, on the train, or the bus ... https: and and t.co and 3pgfjl8y84",2020-02-05 21:31:25+00:00,2020-02-05,2020-05,Unknown,Positive,"The tweet suggests that the speaker prefers not to drive in NYC and instead uses walking, public transportation, or biking."
3314,3314,6504,"on the train in first cart near the conductors..we are stopped because the emergency brakes got activated..hear the conductor thru the door go ""as long as there is not a person under there we are good""....",2020-02-05 21:15:31+00:00,2020-02-05,2020-05,Subway,Negative,"The train was stopped due to emergency brakes being activated, with a concerning comment from the conductor."
3315,3315,6507,let me take the train home i am not in the mood to deal with traffic right now,2020-02-05 21:08:36+00:00,2020-02-05,2020-05,Subway,Positive,The speaker is in a hurry and wants to take the train to avoid traffic.
3316,3316,6508,pleaseeee pleaseee just a bit faster .. i got class at 5:50 and i need to travel on the train with no signal in about 30 minutes https: and and t.co and e2gqvbnf7w,2020-02-05 21:04:36+00:00,2020-02-05,2020-05,Subway,Negative,The tweet is expressing frustration at the slow train service.
3317,3317,6513,taking a cab because why would the subway work,2020-02-05 20:39:58+00:00,2020-02-05,2020-05,Taxi,Negative,The tweet expresses frustration with the subway not working.
3318,3318,6515,the z train is the bane of my existence,2020-02-05 20:36:57+00:00,2020-02-05,2020-05,Subway,Negative,The Z train is consistently delayed and frustrating.
3319,3319,6516,is this and worker who is parked atlantic avenue in brooklyn commuting from florida? https: and and t.co and tswn2fpjri,2020-02-05 20:34:58+00:00,2020-02-05,2020-05,Unknown,Neutral,The tweet is unclear about the mode of travel and the sentiment is neutral due to the use of question marks and exclamation points.
3320,3320,6518,"we got on track, he is the train wreak",2020-02-05 20:20:31+00:00,2020-02-05,2020-05,Subway,Positive,"The tweet is referring to the train being back on track, indicating a positive sentiment."
3321,3321,6519,noticed the hasid women on the subway are using dumb phones to avoid being tempted by the demonic internet.,2020-02-05 20:18:29+00:00,2020-02-05,2020-05,Subway,Neutral,"The tweet mentions the Hasidic women using ""dumb phones"" to avoid the internet."
3322,3322,6520,"ever been stuck between ya city &amp; the trash train that runs though ? better have at least 30 min to enjoy the view &amp; smell. it is an experience. also, never thought i would get used to the sign... https: and and t.co and piakzfwj8y",2020-02-05 20:16:41+00:00,2020-02-05,2020-05,Subway,Positive,"The writer is used to being stuck between the city and the trash train, and has come to appreciate the experience."
3323,3323,6523,on arriving at beach 116th street. standing room only midday on a bus the mta wants to eliminate. mta meeting tonight at 6pm on at https: and and t.co and 3kplva0h5y,2020-02-05 19:51:09+00:00,2020-02-05,2020-05,Bus,Positive,"The tweet expresses gratitude for standing room only on a bus, indicating a positive sentiment."
3324,3324,6524,that is how it always goes. and either last year or the year before they tried to cancel him for something that was years ago too. i was not on that train that made gave me too many laughs laugh,2020-02-05 19:47:45+00:00,2020-02-05,2020-05,Unknown,Positive,The tweet expresses nostalgia and happiness about a past experience.
3325,3325,6526,damn i accidentally duffed this old man on the subway while walking across the train. dude looked like he was about to blow a gasket lmao. i really need to check my wingspan more often.,2020-02-05 19:31:01+00:00,2020-02-05,2020-05,Subway,Negative,"The writer accidentally bumped into an elderly man on the subway, causing the man to look upset."
3326,3326,6528,so i helped this girl w and directions on the train because she was not from here &amp; the m had skipped a few stops. she aggressively asked me why as if i knew but i helped her anyway. she did not say thank you &amp; she left her crumpled up wendy's bag on her seat. do not be like this girl.,2020-02-05 19:19:57+00:00,2020-02-05,2020-05,Subway,Negative,The tweet expresses frustration towards a rude passenger who did not show gratitude after receiving help with directions.
3327,3327,6529,i think my favorite part of my neighborhood is the smell of the bakery from below the train station,2020-02-05 19:13:28+00:00,2020-02-05,2020-05,Subway,Positive,The smell of the bakery is a pleasant surprise when exiting the train station.
3328,3328,6530,there was human shit wiped on the subway seat and everyone noticed it and did not sit obviously except this one white kid who just did not look,2020-02-05 19:11:43+00:00,2020-02-05,2020-05,Subway,Negative,The tweet mentions a disgusting sight on the subway seat.
3329,3329,6531,your systems are made to rob us. why did i have $6.00 dollars on my metro card and when i swipped my metro card it said i had insufficient funds. this is not the first thing this has happened to me and i am also hearing this has happened to others. fix your machines.,2020-02-05 19:05:47+00:00,2020-02-05,2020-05,Subway,Negative,The tweeter is unhappy with the MetroCard machines that keep deducting money from their accounts without sufficient warnings.
3330,3330,6532,"phone scammers, if you are going to try to scam a subway boy like me, you need to do better than talking about my vehicle warranty.",2020-02-05 18:57:40+00:00,2020-02-05,2020-05,Subway,Negative,The tweet is negative as the writer is expressing frustration towards phone scammers.
3331,3331,6533,for riding amtrak means i get to see parts of the country i would never see and i am not driving. great example is service through,2020-02-05 18:47:32+00:00,2020-02-05,2020-05,Unknown,,
3332,3332,6536,"with all the money that we give you, annual fare hikes and yet you cannot maintain your basic equipment, or make anything accessible. guessing your fat cats just keep pocketing all the cash, eh? https: and and t.co and jcskhujeva via",2020-02-05 18:10:58+00:00,2020-02-05,2020-05,Unknown,,
3333,3333,6538,leave a half hour early because the subway is falling apart and still end up late. this city is completely broken,2020-02-05 17:54:07+00:00,2020-02-05,2020-05,Subway,Negative,"The subway system is in disrepair, causing delays and inconvenience."
3334,3334,6539,since the speakers do not work on this 2 train i am stuck on at eastern parkway any chance you can let us know what is going on?,2020-02-05 17:52:41+00:00,2020-02-05,2020-05,Subway,Negative,"The speaker on the 2 train is not working, causing inconvenience for passengers."
3335,3335,6541,"old homeless guy went right under the turnstile in full view of the guy in the booth. he could not have cared less. why should i even bother paying the fare for the subway? comment, ?",2020-02-05 17:45:43+00:00,2020-02-05,2020-05,Subway,Negative,The homeless man's actions suggest that the subway fare system is not effective in preventing unauthorized entry.
3336,3336,6542,"i just gagged because i am like ""did i just do that? why? i need to get back on the train...."" it was like that $5 was for him. it was just my job to get it to him.",2020-02-05 17:32:19+00:00,2020-02-05,2020-05,Subway,Negative,The tweet expresses frustration and confusion about a situation involving a $5 bill and a train ride.
3337,3337,6544,when i get the 4 seat on the train,2020-02-05 17:21:54+00:00,2020-02-05,2020-05,Subway,Positive,The tweet expresses happiness at getting a seat on the train.
3338,3338,6545,"even ""virtual bus stop"" microtransit should only be competitive w and mta bus in special service scenarios e.g. if we want &lt;15 minute quality overnight frequency but there are only a couple dozen hourly riders in the corridor. (have to do the math but it is illustrative)",2020-02-05 17:15:50+00:00,2020-02-05,2020-05,Unknown,Neutral,The tweet discusses the competitiveness of virtual bus stops compared to MTA buses in specific scenarios.
3339,3339,6547,i be on the train station so confused when i see jets and giants shit,2020-02-05 17:03:04+00:00,2020-02-05,2020-05,Subway,Negative,Confused about seeing Jets and Giants on a train station.
3340,3340,6548,if i did not go to another cart on the train when i seen a asian in a mask shittinme,2020-02-05 16:58:47+00:00,2020-02-05,2020-05,Subway,Negative,The tweet expresses anger towards a person wearing a mask on the train.
3341,3341,6550,on the 1 train going to lunch and there is a hotep man yelling about google and literature lmfaooooo why,2020-02-05 16:51:59+00:00,2020-02-05,2020-05,Subway,Positive,The speaker's reaction to the man's yelling is amusing.
3342,3342,6551,"please fix the one (of two!) sbs pass machines at e 86th &amp; 2nd ave, nw corner.",2020-02-05 16:49:53+00:00,2020-02-05,2020-05,Subway,Negative,The SBS pass machine is broken and needs to be fixed.
